Place,Year,Population,Divorces,Divorces p1k
Buch a.I.,2010,872,1.0,1.146788990825688
Buch a.I.,2011,894,6.0,6.7114093959731544
Buch a.I.,2012,898,4.0,4.4543429844097995
Buch a.I.,2013,919,2.0,2.176278563656148
Buch a.I.,2014,923,1.0,1.0834236186348862
Buch a.I.,2015,961,1.0,1.040582726326743
Buch a.I.,2016,955,2.0,2.0942408376963355
Buch a.I.,2017,970,1.0,1.0309278350515465
Buch a.I.,2018,977,2.0,2.0470829068577276
Buch a.I.,2019,979,1.0,1.021450459652707
Buch a.I.,2020,1022,4.0,3.9138943248532287
Buch a.I.,2021,1026,2.0,1.949317738791423
Dachsen,1990,1190,1.0,0.8403361344537815
Dachsen,1991,1202,0.0,0.0
Dachsen,1992,1207,3.0,2.4855012427506216
Dachsen,1993,1205,2.0,1.6597510373443982
Dachsen,1994,1215,0.0,0.0
Dachsen,1995,1229,1.0,0.8136696501220504
Dachsen,1996,1268,2.0,1.5772870662460567
Dachsen,1997,1392,1.0,0.7183908045977011
Dachsen,1998,1409,1.0,0.7097232079489
Dachsen,1999,1461,2.0,1.3689253935660506
Dachsen,2000,1535,0.0,0.0
Dachsen,2001,1578,2.0,1.2674271229404308
Dachsen,2002,1624,4.0,2.4630541871921183
Dachsen,2003,1644,2.0,1.2165450121654502
Dachsen,2004,1709,5.0,2.925687536571094
Dachsen,2005,1740,2.0,1.1494252873563218
Dachsen,2006,1774,2.0,1.1273957158962795
Dachsen,2007,1868,5.0,2.6766595289079227
Dachsen,2008,1894,2.0,1.0559662090813093
Dachsen,2009,1919,2.0,1.0422094841063052
Dachsen,2010,1941,2.0,1.0303967027305514
Dachsen,2011,1954,5.0,2.5588536335721597
Dachsen,2012,1955,2.0,1.023017902813299
Dachsen,2013,1979,4.0,2.02122283981809
Dachsen,2014,2001,2.0,0.9995002498750625
Dachsen,2015,1986,3.0,1.5105740181268883
Dachsen,2016,1988,2.0,1.006036217303823
Dachsen,2017,1931,6.0,3.1071983428275503
Dachsen,2018,1916,2.0,1.04384133611691
Dachsen,2019,1916,2.0,1.04384133611691
Dachsen,2020,1912,4.0,2.092050209205021
Dachsen,2021,1948,3.0,1.540041067761807
Dorf,1990,430,1.0,2.3255813953488373
Dorf,1991,450,0.0,0.0
Dorf,1992,468,1.0,2.136752136752137
Dorf,1993,471,1.0,2.1231422505307855
Dorf,1994,487,0.0,0.0
Dorf,1995,504,0.0,0.0
Dorf,1996,530,1.0,1.8867924528301887
Dorf,1997,538,1.0,1.858736059479554
Dorf,1998,549,2.0,3.6429872495446265
Dorf,1999,570,3.0,5.263157894736842
Dorf,2000,598,0.0,0.0
Dorf,2001,592,0.0,0.0
Dorf,2002,603,1.0,1.658374792703151
Dorf,2003,629,0.0,0.0
Dorf,2004,638,2.0,3.134796238244514
Dorf,2005,630,3.0,4.761904761904763
Dorf,2006,637,1.0,1.5698587127158556
Dorf,2007,645,0.0,0.0
Dorf,2008,628,0.0,0.0
Dorf,2009,634,0.0,0.0
Dorf,2010,633,2.0,3.1595576619273302
Dorf,2011,633,0.0,0.0
Dorf,2012,634,0.0,0.0
Dorf,2013,620,0.0,0.0
Dorf,2014,643,2.0,3.1104199066874028
Dorf,2015,627,1.0,1.594896331738437
Dorf,2016,626,1.0,1.5974440894568689
Dorf,2017,684,2.0,2.923976608187134
Dorf,2018,658,2.0,3.0395136778115504
Dorf,2019,658,1.0,1.5197568389057752
Dorf,2020,665,1.0,1.5037593984962407
Dorf,2021,695,1.0,1.4388489208633093
Feuerthalen,1990,2667,7.0,2.6246719160104988
Feuerthalen,1991,2719,2.0,0.735564545788893
Feuerthalen,1992,2702,5.0,1.850481125092524
Feuerthalen,1993,2722,7.0,2.571638501102131
Feuerthalen,1994,2732,9.0,3.294289897510981
Feuerthalen,1995,2686,10.0,3.7230081906180197
Feuerthalen,1996,2670,5.0,1.8726591760299625
Feuerthalen,1997,2681,7.0,2.6109660574412534
Feuerthalen,1998,2658,6.0,2.257336343115124
Feuerthalen,1999,2755,13.0,4.718693284936479
Feuerthalen,2000,2861,2.0,0.6990562740300593
Feuerthalen,2001,2919,8.0,2.7406646111682083
Feuerthalen,2002,3006,4.0,1.3306719893546242
Feuerthalen,2003,3143,13.0,4.136175628380528
Feuerthalen,2004,3208,7.0,2.1820448877805485
Feuerthalen,2005,3214,11.0,3.422526446795271
Feuerthalen,2006,3213,4.0,1.2449424214130098
Feuerthalen,2007,3324,7.0,2.10589651022864
Feuerthalen,2008,3377,5.0,1.4806040864672787
Feuerthalen,2009,3440,10.0,2.9069767441860463
Feuerthalen,2010,3467,10.0,2.884338044418806
Feuerthalen,2011,3464,8.0,2.3094688221709005
Feuerthalen,2012,3459,4.0,1.1564035848511132
Feuerthalen,2013,3483,9.0,2.5839793281653747
Feuerthalen,2014,3497,11.0,3.145553331426937
Feuerthalen,2015,3564,8.0,2.244668911335578
Feuerthalen,2016,3589,7.0,1.9504040122596824
Feuerthalen,2017,3636,7.0,1.9251925192519252
Feuerthalen,2018,3622,7.0,1.932633903920486
Feuerthalen,2019,3605,5.0,1.3869625520110958
Feuerthalen,2020,3700,5.0,1.3513513513513513
Feuerthalen,2021,3764,6.0,1.594048884165781
Flaach,1990,993,2.0,2.014098690835851
Flaach,1991,1017,2.0,1.9665683382497543
Flaach,1992,1024,1.0,0.9765625
Flaach,1993,1045,1.0,0.9569377990430622
Flaach,1994,1060,2.0,1.8867924528301887
Flaach,1995,1075,1.0,0.930232558139535
Flaach,1996,1122,2.0,1.7825311942959001
Flaach,1997,1113,2.0,1.7969451931716083
Flaach,1998,1127,4.0,3.5492457852706303
Flaach,1999,1135,2.0,1.762114537444934
Flaach,2000,1136,0.0,0.0
Flaach,2001,1140,3.0,2.631578947368421
Flaach,2002,1169,3.0,2.5662959794696323
Flaach,2003,1174,2.0,1.7035775127768313
Flaach,2004,1193,1.0,0.8382229673093042
Flaach,2005,1178,1.0,0.8488964346349746
Flaach,2006,1196,1.0,0.8361204013377926
Flaach,2007,1221,3.0,2.457002457002457
Flaach,2008,1230,2.0,1.6260162601626016
Flaach,2009,1228,3.0,2.4429967426710095
Flaach,2010,1223,2.0,1.635322976287817
Flaach,2011,1247,2.0,1.6038492381716118
Flaach,2012,1330,1.0,0.7518796992481204
Flaach,2013,1351,2.0,1.4803849000740192
Flaach,2014,1361,7.0,5.143277002204262
Flaach,2015,1357,3.0,2.210759027266028
Flaach,2016,1354,4.0,2.9542097488921715
Flaach,2018,1407,4.0,2.8429282160625444
Flaach,2019,1420,3.0,2.112676056338028
Flaach,2020,1427,8.0,5.606166783461807
Flaach,2021,1439,6.0,4.169562195969423
Flurlingen,1990,1116,0.0,0.0
Flurlingen,1991,1104,0.0,0.0
Flurlingen,1992,1130,2.0,1.7699115044247788
Flurlingen,1993,1151,3.0,2.6064291920069507
Flurlingen,1994,1152,5.0,4.340277777777778
Flurlingen,1995,1182,2.0,1.6920473773265652
Flurlingen,1996,1176,2.0,1.7006802721088434
Flurlingen,1997,1208,3.0,2.4834437086092715
Flurlingen,1998,1196,1.0,0.8361204013377926
Flurlingen,1999,1236,0.0,0.0
Flurlingen,2000,1253,0.0,0.0
Flurlingen,2001,1312,1.0,0.7621951219512195
Flurlingen,2002,1368,3.0,2.1929824561403506
Flurlingen,2003,1391,2.0,1.4378145219266716
Flurlingen,2004,1406,1.0,0.7112375533428166
Flurlingen,2005,1375,3.0,2.181818181818182
Flurlingen,2006,1364,2.0,1.466275659824047
Flurlingen,2007,1355,3.0,2.214022140221402
Flurlingen,2008,1362,1.0,0.7342143906020557
Flurlingen,2009,1406,5.0,3.5561877667140824
Flurlingen,2010,1430,2.0,1.3986013986013985
Flurlingen,2011,1430,3.0,2.097902097902098
Flurlingen,2012,1415,5.0,3.5335689045936394
Flurlingen,2013,1401,5.0,3.5688793718772303
Flurlingen,2014,1420,6.0,4.225352112676056
Flurlingen,2015,1437,0.0,0.0
Flurlingen,2017,1437,1.0,0.6958942240779402
Flurlingen,2018,1437,1.0,0.6958942240779402
Flurlingen,2019,1477,3.0,2.031144211238998
Flurlingen,2020,1556,2.0,1.2853470437017993
Flurlingen,2021,1516,1.0,0.6596306068601583
Andelfingen,1990,1566,3.0,1.9157088122605364
Andelfingen,1991,1576,1.0,0.6345177664974618
Andelfingen,1992,1552,7.0,4.510309278350515
Andelfingen,1993,1577,6.0,3.804692454026633
Andelfingen,1994,1574,2.0,1.2706480304955527
Andelfingen,1995,1579,2.0,1.266624445851805
Andelfingen,1996,1584,1.0,0.6313131313131314
Andelfingen,1997,1570,3.0,1.910828025477707
Andelfingen,1998,1625,2.0,1.2307692307692308
Andelfingen,1999,1640,5.0,3.048780487804878
Andelfingen,2000,1646,3.0,1.8226002430133657
Andelfingen,2001,1665,3.0,1.8018018018018018
Andelfingen,2002,1653,1.0,0.604960677555959
Andelfingen,2003,1670,4.0,2.395209580838323
Andelfingen,2004,1682,3.0,1.7835909631391202
Andelfingen,2005,1703,4.0,2.3487962419260127
Andelfingen,2006,1714,1.0,0.5834305717619602
Andelfingen,2007,1722,3.0,1.7421602787456445
Andelfingen,2008,1767,4.0,2.2637238256932655
Andelfingen,2009,1795,6.0,3.342618384401114
Andelfingen,2010,1860,3.0,1.6129032258064515
Andelfingen,2011,1990,5.0,2.512562814070352
Andelfingen,2012,2062,6.0,2.909796314258002
Andelfingen,2013,2100,6.0,2.857142857142857
Andelfingen,2014,2154,7.0,3.249767873723305
Andelfingen,2015,2168,5.0,2.3062730627306274
Andelfingen,2016,2221,6.0,2.7014858171994596
Andelfingen,2017,2201,3.0,1.3630168105406633
Andelfingen,2018,2207,3.0,1.359311282283643
Andelfingen,2019,2238,6.0,2.680965147453083
Andelfingen,2020,2227,8.0,3.5922766052986077
Andelfingen,2021,2225,5.0,2.247191011235955
Henggart,1990,1244,3.0,2.411575562700965
Henggart,1991,1246,2.0,1.6051364365971108
Henggart,1992,1300,1.0,0.7692307692307693
Henggart,1993,1348,2.0,1.483679525222552
Henggart,1994,1361,1.0,0.7347538574577516
Henggart,1995,1412,0.0,0.0
Henggart,1996,1437,1.0,0.6958942240779402
Henggart,1997,1474,1.0,0.6784260515603798
Henggart,1998,1564,1.0,0.639386189258312
Henggart,1999,1587,3.0,1.890359168241966
Henggart,2000,1636,1.0,0.6112469437652812
Henggart,2001,1673,4.0,2.390914524805738
Henggart,2002,1718,6.0,3.492433061699651
Henggart,2003,1737,3.0,1.7271157167530224
Henggart,2004,1821,3.0,1.6474464579901154
Henggart,2005,1854,7.0,3.7756202804746497
Henggart,2006,1909,4.0,2.095337873232059
Henggart,2007,1932,2.0,1.0351966873706004
Henggart,2008,2069,4.0,1.9333011116481391
Henggart,2009,2172,5.0,2.3020257826887662
Henggart,2010,2214,7.0,3.1616982836495033
Henggart,2011,2239,4.0,1.786511835640911
Henggart,2012,2248,2.0,0.889679715302491
Henggart,2013,2273,3.0,1.3198416190057192
Henggart,2014,2274,2.0,0.8795074758135445
Henggart,2015,2250,5.0,2.2222222222222223
Henggart,2016,2240,6.0,2.6785714285714284
Henggart,2017,2256,5.0,2.2163120567375887
Henggart,2018,2243,3.0,1.3374944271065536
Henggart,2019,2235,3.0,1.3422818791946307
Henggart,2020,2294,3.0,1.3077593722755014
Henggart,2021,2302,1.0,0.43440486533449174
Humlikon,1990,321,1.0,3.115264797507788
Humlikon,1991,335,0.0,0.0
Humlikon,1992,336,0.0,0.0
Humlikon,1993,340,1.0,2.941176470588235
Humlikon,1994,359,0.0,0.0
Humlikon,1995,378,0.0,0.0
Humlikon,1996,385,1.0,2.5974025974025974
Humlikon,1997,405,0.0,0.0
Humlikon,1998,394,0.0,0.0
Humlikon,1999,411,0.0,0.0
Humlikon,2000,419,0.0,0.0
Humlikon,2001,428,0.0,0.0
Humlikon,2002,430,0.0,0.0
Humlikon,2003,439,0.0,0.0
Humlikon,2004,429,0.0,0.0
Humlikon,2005,427,1.0,2.34192037470726
Humlikon,2006,438,0.0,0.0
Humlikon,2007,437,1.0,2.288329519450801
Humlikon,2008,437,0.0,0.0
Humlikon,2009,456,0.0,0.0
Humlikon,2010,456,2.0,4.385964912280701
Humlikon,2011,477,0.0,0.0
Humlikon,2012,484,0.0,0.0
Humlikon,2013,482,1.0,2.074688796680498
Humlikon,2014,498,0.0,0.0
Humlikon,2015,504,1.0,1.984126984126984
Humlikon,2016,495,1.0,2.0202020202020203
Humlikon,2021,488,1.0,2.0491803278688527
Kleinandelfingen,1990,1458,1.0,0.6858710562414265
Kleinandelfingen,1991,1433,3.0,2.0935101186322402
Kleinandelfingen,1992,1508,2.0,1.3262599469496021
Kleinandelfingen,1993,1536,4.0,2.6041666666666665
Kleinandelfingen,1994,1613,3.0,1.8598884066955983
Kleinandelfingen,1995,1660,3.0,1.8072289156626506
Kleinandelfingen,1996,1746,5.0,2.8636884306987396
Kleinandelfingen,1997,1749,3.0,1.7152658662092624
Kleinandelfingen,1998,1773,2.0,1.128031584884377
Kleinandelfingen,1999,1766,3.0,1.6987542468856172
Kleinandelfingen,2000,1790,2.0,1.1173184357541899
Kleinandelfingen,2001,1800,5.0,2.7777777777777777
Kleinandelfingen,2002,1786,4.0,2.2396416573348263
Kleinandelfingen,2003,1836,2.0,1.0893246187363836
Kleinandelfingen,2004,1877,5.0,2.6638252530633992
Kleinandelfingen,2005,1943,2.0,1.029336078229542
Kleinandelfingen,2006,1981,7.0,3.5335689045936394
Kleinandelfingen,2007,2035,4.0,1.9656019656019657
Kleinandelfingen,2008,2028,5.0,2.465483234714004
Kleinandelfingen,2009,2070,4.0,1.932367149758454
Kleinandelfingen,2010,2077,2.0,0.9629272989889263
Kleinandelfingen,2011,2022,4.0,1.9782393669634024
Kleinandelfingen,2012,2008,3.0,1.4940239043824701
Kleinandelfingen,2013,2038,3.0,1.4720314033366044
Kleinandelfingen,2014,2063,4.0,1.9389238972370335
Kleinandelfingen,2015,2068,3.0,1.4506769825918762
Kleinandelfingen,2016,2063,4.0,1.9389238972370335
Kleinandelfingen,2017,2077,4.0,1.9258545979778525
Kleinandelfingen,2018,2109,5.0,2.3707918444760554
Kleinandelfingen,2019,2077,5.0,2.407318247472316
Kleinandelfingen,2020,2105,4.0,1.9002375296912113
Kleinandelfingen,2021,2132,3.0,1.4071294559099436
Laufen-Uhwiesen,1990,1350,0.0,0.0
Laufen-Uhwiesen,1991,1367,4.0,2.926115581565472
Laufen-Uhwiesen,1992,1362,3.0,2.2026431718061676
Laufen-Uhwiesen,1993,1366,4.0,2.9282576866764276
Laufen-Uhwiesen,1994,1349,4.0,2.965159377316531
Laufen-Uhwiesen,1995,1342,1.0,0.7451564828614009
Laufen-Uhwiesen,1996,1344,5.0,3.720238095238095
Laufen-Uhwiesen,1997,1330,2.0,1.5037593984962407
Laufen-Uhwiesen,1998,1341,6.0,4.47427293064877
Laufen-Uhwiesen,1999,1382,3.0,2.1707670043415344
Laufen-Uhwiesen,2000,1394,0.0,0.0
Laufen-Uhwiesen,2001,1403,1.0,0.7127583749109052
Laufen-Uhwiesen,2002,1398,0.0,0.0
Laufen-Uhwiesen,2003,1430,0.0,0.0
Laufen-Uhwiesen,2004,1466,5.0,3.4106412005457027
Laufen-Uhwiesen,2005,1473,3.0,2.0366598778004072
Laufen-Uhwiesen,2006,1498,4.0,2.67022696929239
Laufen-Uhwiesen,2007,1509,3.0,1.9880715705765406
Laufen-Uhwiesen,2008,1510,1.0,0.6622516556291391
Laufen-Uhwiesen,2009,1516,2.0,1.3192612137203166
Laufen-Uhwiesen,2010,1511,2.0,1.3236267372600927
Laufen-Uhwiesen,2011,1533,0.0,0.0
Laufen-Uhwiesen,2012,1560,1.0,0.6410256410256411
Laufen-Uhwiesen,2013,1622,4.0,2.466091245376079
Laufen-Uhwiesen,2014,1635,6.0,3.669724770642202
Laufen-Uhwiesen,2015,1639,2.0,1.2202562538133008
Laufen-Uhwiesen,2016,1644,5.0,3.0413625304136254
Laufen-Uhwiesen,2017,1669,2.0,1.1983223487118035
Laufen-Uhwiesen,2018,1707,5.0,2.9291154071470418
Laufen-Uhwiesen,2019,1759,1.0,0.5685048322910744
Laufen-Uhwiesen,2020,1780,3.0,1.6853932584269664
Laufen-Uhwiesen,2021,1780,3.0,1.6853932584269664
Marthalen,1990,1528,4.0,2.617801047120419
Marthalen,1991,1559,3.0,1.9243104554201411
Marthalen,1992,1578,4.0,2.5348542458808616
Marthalen,1993,1659,3.0,1.8083182640144664
Marthalen,1994,1703,1.0,0.5871990604815032
Marthalen,1995,1738,3.0,1.726121979286536
Marthalen,1996,1731,4.0,2.310803004043905
Marthalen,1997,1748,3.0,1.7162471395881005
Marthalen,1998,1750,3.0,1.7142857142857142
Marthalen,1999,1766,5.0,2.8312570781426953
Marthalen,2000,1763,1.0,0.5672149744753262
Marthalen,2001,1783,4.0,2.243409983174425
Marthalen,2002,1796,6.0,3.34075723830735
Marthalen,2003,1803,5.0,2.7731558513588466
Marthalen,2004,1817,3.0,1.6510731975784259
Marthalen,2005,1797,7.0,3.895381190873678
Marthalen,2006,1802,8.0,4.439511653718091
Marthalen,2007,1840,5.0,2.717391304347826
Marthalen,2008,1877,3.0,1.5982951518380393
Marthalen,2009,1896,4.0,2.109704641350211
Marthalen,2010,1935,2.0,1.0335917312661498
Marthalen,2011,1975,4.0,2.0253164556962027
Marthalen,2012,1964,7.0,3.5641547861507132
Marthalen,2013,1978,3.0,1.5166835187057635
Marthalen,2014,1986,8.0,4.028197381671702
Marthalen,2015,1950,4.0,2.051282051282051
Marthalen,2016,1938,2.0,1.0319917440660473
Marthalen,2017,1949,3.0,1.539250897896357
Marthalen,2018,1902,6.0,3.1545741324921135
Marthalen,2019,1908,6.0,3.1446540880503147
Marthalen,2020,1929,1.0,0.5184033177812338
Marthalen,2021,1927,2.0,1.0378827192527245
Oberstammheim (bis 2018),1990,1016,3.0,2.952755905511811
Oberstammheim (bis 2018),1991,1041,1.0,0.9606147934678194
Oberstammheim (bis 2018),1992,1037,3.0,2.8929604628736745
Oberstammheim (bis 2018),1993,1041,2.0,1.9212295869356388
Oberstammheim (bis 2018),1994,1053,1.0,0.9496676163342831
Oberstammheim (bis 2018),1995,1069,2.0,1.8709073900841908
Oberstammheim (bis 2018),1996,1044,2.0,1.9157088122605364
Oberstammheim (bis 2018),1997,1042,3.0,2.8790786948176583
Oberstammheim (bis 2018),1998,1041,1.0,0.9606147934678194
Oberstammheim (bis 2018),1999,1048,0.0,0.0
Oberstammheim (bis 2018),2000,1035,0.0,0.0
Oberstammheim (bis 2018),2001,1048,1.0,0.9541984732824427
Oberstammheim (bis 2018),2002,1069,3.0,2.806361085126286
Oberstammheim (bis 2018),2003,1086,1.0,0.9208103130755064
Oberstammheim (bis 2018),2004,1092,3.0,2.7472527472527473
Oberstammheim (bis 2018),2005,1079,2.0,1.8535681186283597
Oberstammheim (bis 2018),2006,1080,2.0,1.8518518518518519
Oberstammheim (bis 2018),2007,1069,1.0,0.9354536950420954
Oberstammheim (bis 2018),2008,1075,1.0,0.930232558139535
Oberstammheim (bis 2018),2009,1066,2.0,1.876172607879925
Oberstammheim (bis 2018),2010,1080,3.0,2.7777777777777777
Oberstammheim (bis 2018),2011,1102,0.0,0.0
Oberstammheim (bis 2018),2012,1125,4.0,3.555555555555556
Oberstammheim (bis 2018),2013,1142,2.0,1.7513134851138354
Oberstammheim (bis 2018),2014,1154,3.0,2.5996533795493937
Oberstammheim (bis 2018),2015,1173,1.0,0.8525149190110827
Oberstammheim (bis 2018),2016,1190,2.0,1.680672268907563
Oberstammheim (bis 2018),2018,1163,2.0,1.7196904557179709
Ossingen,1990,1136,2.0,1.7605633802816902
Ossingen,1991,1152,3.0,2.6041666666666665
Ossingen,1992,1168,0.0,0.0
Ossingen,1993,1192,0.0,0.0
Ossingen,1994,1170,2.0,1.7094017094017093
Ossingen,1995,1179,3.0,2.544529262086514
Ossingen,1996,1178,4.0,3.395585738539898
Ossingen,1997,1194,3.0,2.512562814070352
Ossingen,1998,1205,2.0,1.6597510373443982
Ossingen,1999,1268,2.0,1.5772870662460567
Ossingen,2000,1282,2.0,1.5600624024960998
Ossingen,2001,1302,1.0,0.7680491551459293
Ossingen,2002,1270,2.0,1.574803149606299
Ossingen,2003,1293,3.0,2.320185614849188
Ossingen,2004,1305,2.0,1.5325670498084292
Ossingen,2005,1296,1.0,0.7716049382716049
Ossingen,2006,1300,5.0,3.8461538461538463
Ossingen,2007,1314,2.0,1.5220700152207
Ossingen,2008,1364,3.0,2.1994134897360706
Ossingen,2009,1349,1.0,0.7412898443291327
Ossingen,2010,1341,2.0,1.4914243102162563
Ossingen,2011,1350,3.0,2.2222222222222223
Ossingen,2012,1348,2.0,1.483679525222552
Ossingen,2013,1358,3.0,2.2091310751104567
Ossingen,2014,1389,4.0,2.8797696184305255
Ossingen,2015,1422,3.0,2.109704641350211
Ossingen,2016,1451,4.0,2.7567195037904892
Ossingen,2017,1566,3.0,1.9157088122605364
Ossingen,2018,1633,5.0,3.061849357011635
Ossingen,2019,1665,5.0,3.003003003003003
Ossingen,2020,1726,3.0,1.7381228273464657
Ossingen,2021,1696,3.0,1.7688679245283019
Rheinau,1990,1237,0.0,0.0
Rheinau,1991,1245,8.0,6.42570281124498
Rheinau,1992,1257,2.0,1.591089896579157
Rheinau,1993,1224,2.0,1.6339869281045751
Rheinau,1994,1212,3.0,2.4752475247524752
Rheinau,1995,1254,4.0,3.189792663476874
Rheinau,1996,1260,6.0,4.761904761904763
Rheinau,1997,1274,5.0,3.9246467817896384
Rheinau,1998,1296,2.0,1.5432098765432098
Rheinau,1999,1340,2.0,1.492537313432836
Rheinau,2000,1340,0.0,0.0
Rheinau,2001,1328,5.0,3.7650602409638556
Rheinau,2002,1315,2.0,1.520912547528517
Rheinau,2003,1317,4.0,3.0372057706909645
Rheinau,2004,1319,0.0,0.0
Rheinau,2005,1308,6.0,4.587155963302752
Rheinau,2006,1285,4.0,3.11284046692607
Rheinau,2007,1322,3.0,2.26928895612708
Rheinau,2008,1316,1.0,0.7598784194528876
Rheinau,2009,1331,2.0,1.5026296018031555
Rheinau,2010,1300,6.0,4.615384615384616
Rheinau,2011,1316,0.0,0.0
Rheinau,2012,1346,4.0,2.9717682020802374
Rheinau,2013,1321,2.0,1.514004542013626
Rheinau,2014,1312,5.0,3.8109756097560976
Rheinau,2015,1316,0.0,0.0
Rheinau,2016,1301,2.0,1.5372790161414296
Rheinau,2017,1298,3.0,2.3112480739599386
Rheinau,2018,1323,3.0,2.2675736961451247
Rheinau,2020,1291,1.0,0.774593338497289
Rheinau,2021,1295,2.0,1.5444015444015444
Thalheim a.d.Th.,1990,523,1.0,1.9120458891013383
Thalheim a.d.Th.,1991,533,1.0,1.876172607879925
Thalheim a.d.Th.,1992,534,4.0,7.49063670411985
Thalheim a.d.Th.,1993,576,0.0,0.0
Thalheim a.d.Th.,1994,574,4.0,6.968641114982578
Thalheim a.d.Th.,1995,605,0.0,0.0
Thalheim a.d.Th.,1996,601,1.0,1.663893510815308
Thalheim a.d.Th.,1997,622,4.0,6.430868167202572
Thalheim a.d.Th.,1998,613,1.0,1.6313213703099512
Thalheim a.d.Th.,1999,618,0.0,0.0
Thalheim a.d.Th.,2000,641,1.0,1.5600624024960998
Thalheim a.d.Th.,2001,649,0.0,0.0
Thalheim a.d.Th.,2002,663,1.0,1.5082956259426847
Thalheim a.d.Th.,2003,669,2.0,2.9895366218236172
Thalheim a.d.Th.,2004,708,1.0,1.4124293785310735
Thalheim a.d.Th.,2005,709,3.0,4.2313117066290555
Thalheim a.d.Th.,2006,734,1.0,1.3623978201634876
Thalheim a.d.Th.,2007,768,1.0,1.3020833333333333
Thalheim a.d.Th.,2008,797,0.0,0.0
Thalheim a.d.Th.,2009,805,1.0,1.2422360248447206
Thalheim a.d.Th.,2010,818,2.0,2.444987775061125
Thalheim a.d.Th.,2011,876,3.0,3.4246575342465753
Thalheim a.d.Th.,2012,898,1.0,1.1135857461024499
Thalheim a.d.Th.,2013,916,0.0,0.0
Thalheim a.d.Th.,2014,916,0.0,0.0
Thalheim a.d.Th.,2015,903,1.0,1.1074197120708749
Thalheim a.d.Th.,2016,905,3.0,3.314917127071823
Thalheim a.d.Th.,2017,922,2.0,2.1691973969631237
Thalheim a.d.Th.,2018,917,1.0,1.0905125408942202
Thalheim a.d.Th.,2019,942,3.0,3.1847133757961785
Thalheim a.d.Th.,2021,976,5.0,5.1229508196721305
Trüllikon,1990,995,0.0,0.0
Trüllikon,1991,985,1.0,1.0152284263959392
Trüllikon,1992,998,0.0,0.0
Trüllikon,1993,1028,2.0,1.9455252918287937
Trüllikon,1994,1014,1.0,0.9861932938856016
Trüllikon,1995,998,1.0,1.002004008016032
Trüllikon,1996,993,0.0,0.0
Trüllikon,1997,998,2.0,2.004008016032064
Trüllikon,1998,997,1.0,1.0030090270812437
Trüllikon,1999,1003,1.0,0.9970089730807576
Trüllikon,2000,989,2.0,2.0222446916076846
Trüllikon,2001,987,1.0,1.0131712259371835
Trüllikon,2002,992,2.0,2.0161290322580645
Trüllikon,2003,975,2.0,2.051282051282051
Trüllikon,2004,962,2.0,2.079002079002079
Trüllikon,2005,977,3.0,3.0706243602865912
Trüllikon,2006,1012,0.0,0.0
Trüllikon,2007,995,3.0,3.015075376884422
Trüllikon,2008,1004,5.0,4.9800796812749
Trüllikon,2009,996,1.0,1.004016064257028
Trüllikon,2010,993,3.0,3.0211480362537766
Trüllikon,2011,992,2.0,2.0161290322580645
Trüllikon,2012,982,3.0,3.054989816700611
Trüllikon,2013,989,1.0,1.0111223458038423
Trüllikon,2014,1013,3.0,2.9615004935834155
Trüllikon,2015,1014,2.0,1.9723865877712032
Trüllikon,2016,1064,4.0,3.7593984962406015
Trüllikon,2017,1054,4.0,3.795066413662239
Trüllikon,2018,1062,1.0,0.9416195856873822
Trüllikon,2019,1056,2.0,1.893939393939394
Trüllikon,2020,1055,1.0,0.9478672985781991
Trüllikon,2021,1060,2.0,1.8867924528301887
Truttikon,1990,346,1.0,2.890173410404624
Truttikon,1991,366,1.0,2.73224043715847
Truttikon,1992,394,1.0,2.5380710659898473
Truttikon,1993,422,1.0,2.3696682464454977
Truttikon,1994,413,2.0,4.842615012106537
Truttikon,1995,421,1.0,2.375296912114014
Truttikon,1996,405,3.0,7.407407407407407
Truttikon,1997,417,0.0,0.0
Truttikon,1998,428,1.0,2.336448598130841
Truttikon,1999,433,1.0,2.3094688221709005
