,Place,Year,Population,Divorces,Divorces p1k,Ø Taxable assets of natural persons [CHF 1k],Unemployed persons,Unemployed persons p1k,% SVP voters,Number of cattle,Number of cattle p1k,Bezügerquote,Birthrate,Church tax (millions),Church tax (millions) p1k,Number of kindergardeners p1k,Number of primary schoolers,Number of primary schoolers p1k,Number of secondary educationers,Number of secondary educationers p1k
5782,Hütten (bis 2018),2001,868,2.0,2.304147465437788,232.0,2.9,0.014615462150992844,,,,,11.7,0.2,0.06828269033799933,32.6,75.0,0.004418001885014138,31.0,0.023467070401211203
5783,Hütten (bis 2018),2002,885,1.0,1.1299435028248588,233.0,3.7,0.018487428548586964,,,,,11.5,0.2,0.06657789613848203,32.3,69.0,0.004023792862141357,31.0,0.023628048780487805
5784,Hütten (bis 2018),2003,899,1.0,1.1123470522803114,230.0,2.9,0.014255938335692936,52.4,,,,6.8,0.2,0.06381620931716656,28.2,71.0,0.004074605451936873,32.0,0.0243161094224924
5785,Hütten (bis 2018),2004,881,2.0,2.2701475595913734,230.0,7.0,0.03428952112234501,,,,,15.6,0.2,0.05977286312014345,0.0,96.0,0.005390532876635409,26.0,0.019984627209838585
5786,Hütten (bis 2018),2005,894,2.0,2.237136465324385,234.0,11.0,0.05391839695704174,,855.0,646.7473524962178,,7.9,0.2,0.056834327934072185,1.1,105.0,0.005834954153931648,30.0,0.023112480739599383
5787,Hütten (bis 2018),2006,880,2.0,2.2727272727272725,224.0,11.0,0.054083820087714125,,,,,5.6,0.1,0.027870680044593088,40.3,72.0,0.003959742616729912,30.0,0.022675736961451247
5788,Hütten (bis 2018),2007,913,5.0,5.47645125958379,231.0,10.0,0.04908890983349041,55.7,878.0,667.1732522796353,,15.9,0.2,0.05430355688297584,42.0,68.0,0.003701083111086921,30.0,0.022813688212927757
5789,Hütten (bis 2018),2008,906,3.0,3.3112582781456954,237.0,10.0,0.04859653215146567,,868.0,652.1412471825695,,7.7,0.2,0.05422993492407809,37.2,74.0,0.004031818677127602,35.0,0.027110766847405113
5790,Hütten (bis 2018),2009,927,6.0,6.472491909385114,204.0,11.0,0.05260640841702535,,909.0,699.2307692307692,,12.1,0.1,0.02667377967457989,38.6,65.0,0.0035462927601069344,45.0,0.03474903474903475
5791,Hütten (bis 2018),2010,892,2.0,2.242152466367713,208.0,10.0,0.046792820109682366,,873.0,663.3738601823708,4.3,7.6,0.2,0.052042674993494666,22.7,80.0,0.004344992396263307,37.0,0.08505747126436781
5792,Hütten (bis 2018),2011,910,2.0,2.197802197802198,241.0,5.0,0.023154579975919232,53.4,852.0,632.9866270430906,4.4,10.1,0.2,0.050890585241730284,26.9,67.0,0.0035224225855633247,43.0,0.0979498861047836
5793,Hütten (bis 2018),2012,897,3.0,3.3444816053511706,245.0,7.0,0.032081248052209944,,851.0,644.208932626798,4.3,9.9,0.2,0.05102040816326531,26.4,64.0,0.003305443652515236,41.0,0.09151785714285714
5794,Hütten (bis 2018),2013,908,3.0,3.303964757709251,246.0,8.0,0.03628512854006786,,779.0,593.75,4.5,6.7,0.2,0.05069708491761724,22.3,57.0,0.0029012062910367996,43.0,0.09534368070953436
5795,Hütten (bis 2018),2014,905,2.0,2.2099447513812156,270.0,7.0,0.03178235443681668,,844.0,641.3373860182371,4.4,9.9,0.2,0.05023863350916855,20.9,61.0,0.003037999900393446,31.0,0.06873614190687362
5796,Hütten (bis 2018),2015,898,4.0,4.4543429844097995,267.0,7.0,0.03182570425736992,54.4,912.0,700.9992313604919,3.0,8.8,0.1,0.025182573659027953,21.0,59.0,0.0028971274245028233,31.0,0.06935123042505593
5797,Hütten (bis 2018),2016,897,1.0,1.1148272017837235,261.0,7.2,0.032587442971974794,,892.0,687.211093990755,,11.1,0.2,0.05,18.9,61.0,0.002944583896505117,27.0,0.060133630289532294
5798,Hütten (bis 2018),2017,895,,,268.0,8.6,0.037677654522194765,,893.0,674.9811035525322,,13.4,0.2,0.04952947003467063,15.6,58.0,0.12554112554112554,29.0,0.06016597510373444
5799,Hütten (bis 2018),2018,889,3.0,3.374578177727784,276.0,8.2,0.03529249733154288,,,,,4.5,0.2,0.04904364884747425,20.1,59.0,0.10925925925925926,27.0,0.05844155844155844
5800,Kilchberg,1962,6731,,,,,,,,,,,,,,,,,
5801,Kilchberg,1963,6879,,,,,,,,,,,,,,,,,
5802,Kilchberg,1964,7221,,,,,,,,,,,,,,,,,
5803,Kilchberg,1965,7367,,,,,,,,,,,,,,,,,
5804,Kilchberg,1966,7434,,,,,,,,,,,,,,,,,
5805,Kilchberg,1967,7476,,,,,,,,,,,,,,,,,
5806,Kilchberg,1968,7573,,,,,,,,,,,,,,,,,
5807,Kilchberg,1969,7599,,,,,,,,,,,,,,,,,
5808,Kilchberg,1970,7546,,,,,,,,,,,,,,,,,
5809,Kilchberg,1971,7488,,,,,,,,,,,,,,,,,
5810,Kilchberg,1972,7412,,,,,,,,,,,,,,,,,
5811,Kilchberg,1973,7436,,,,,,,,,,,,,,,,,
5812,Kilchberg,1974,7355,,,,,,,,,,,,,,,,,
5813,Kilchberg,1975,7198,,,,,,,,,,,,,,,,,
5814,Kilchberg,1976,7225,,,,,,,,,,,,,,,,,
5815,Kilchberg,1977,7162,,,,,,,,,,,,,,,,,
5816,Kilchberg,1978,7120,,,,,,,,,,,,,,,,,
5817,Kilchberg,1979,7080,,,,,,,,,,,,,,,,,
5818,Kilchberg,1980,7101,,,,,,,,,,,,,,,,,
5819,Kilchberg,1981,7088,,,,,,,,,,,,,,,,,
5820,Kilchberg,1982,7099,,,,,,,,,,,,,,,,,
5821,Kilchberg,1983,6981,,,,,,,,,,,,,,,,,
5822,Kilchberg,1984,6957,,,,,,,,,,,,,,,,,
5823,Kilchberg,1985,6973,,,,,,,83.0,63.117870722433466,,,,,,,,,
5824,Kilchberg,1986,6970,,,,,,,,,,,,,,,,,
5825,Kilchberg,1987,6983,,,,,,,,,,,,,,,,,
5826,Kilchberg,1988,7007,,,,,,,,,,,,,,,,,
5827,Kilchberg,1989,6826,,,,,,,,,,,,,,,,,
5828,Kilchberg,1990,6897,27.0,3.9147455415398,574.0,,,,83.0,64.29124709527498,,8.2,2.5,0.6009615384615385,14.1,287.0,0.5266055045871559,,
5829,Kilchberg,1991,6892,10.0,1.4509576320371445,515.0,18.7,0.07931660474033354,17.4,,,,7.8,2.3,0.5421970768505421,12.3,293.0,0.5528301886792453,,
5830,Kilchberg,1992,6908,17.0,2.4609148812970467,535.0,55.3,0.2295101017646961,,,,,10.0,2.3,0.5367561260210034,14.8,305.0,0.5922330097087378,,
5831,Kilchberg,1993,6961,13.0,1.8675477661255566,636.0,110.9,0.45380145674768807,,,,,10.1,2.8,0.6424965580541532,14.2,306.0,0.5862068965517241,,
5832,Kilchberg,1994,6986,20.0,2.86286859433152,669.0,100.6,0.40467915298963764,,,,,8.5,2.7,0.6105834464043419,21.1,297.0,0.533213644524237,,
5833,Kilchberg,1995,6957,20.0,2.8748023573379333,651.0,77.9,14.051226551226554,22.4,,,,9.7,2.9,0.6424457244129375,21.0,299.0,0.5093696763202725,,
5834,Kilchberg,1996,6943,19.0,2.7365692063949303,664.0,76.7,11.83641975308642,,80.0,61.77606177606178,,10.5,2.8,0.6100217864923747,19.8,313.0,0.5260504201680672,,
5835,Kilchberg,1997,7040,18.0,2.5568181818181817,713.0,82.8,12.660550458715596,,,,,9.8,2.5,0.5355612682090831,21.3,318.0,0.5247524752475248,,
5836,Kilchberg,1998,7069,25.0,3.5365681143018812,765.0,90.4,14.213836477987423,,,,,10.4,2.6,0.5474836807749,14.9,325.0,0.5310457516339869,,
5837,Kilchberg,1999,7114,16.0,2.249086308687096,866.0,74.2,12.006472491909385,29.3,,,,8.1,2.8,0.588606264452386,14.1,339.0,0.5441412520064205,,
5838,Kilchberg,2000,7063,11.0,1.5574118646467507,873.0,46.8,7.471264367816091,,95.0,218.39080459770116,,8.2,3.2,0.6738260686460308,12.8,321.0,0.5228013029315961,,
5839,Kilchberg,2001,7129,9.0,1.262449151353626,921.0,41.5,6.2088569718731295,,,,,9.3,3.4,0.7203389830508475,18.4,382.0,0.6211382113821138,133.0,0.27941176470588236
5840,Kilchberg,2002,7062,16.0,2.2656471254602093,921.0,80.3,11.399772856331628,,,,,9.0,3.2,0.6640381821954763,17.4,363.0,0.5771065182829889,145.0,0.3078556263269639
5841,Kilchberg,2003,7074,21.0,2.9686174724342664,878.0,134.7,18.865546218487392,31.9,,,,9.3,2.6,0.5252525252525253,17.0,357.0,0.5543478260869565,140.0,0.3017241379310345
5842,Kilchberg,2004,7087,25.0,3.527585720333004,853.0,132.0,18.151815181518153,,,,,9.6,3.0,0.5822981366459627,17.2,351.0,0.5176991150442478,126.0,0.26582278481012656
5843,Kilchberg,2005,7096,25.0,3.5231116121758737,874.0,108.0,14.705882352941176,,77.0,175.3986332574032,,10.2,2.8,0.5415860735009671,16.7,350.0,0.4971590909090909,114.0,0.24101479915433405
5844,Kilchberg,2006,7171,16.0,2.2312090363965975,942.0,96.0,12.841091492776885,,,,,10.0,3.0,0.5742725880551303,16.2,362.0,0.5,126.0,0.27391304347826084
5845,Kilchberg,2007,7188,14.0,1.947690595436839,1008.0,67.0,9.093376764386537,30.8,70.0,156.25,,11.7,3.2,0.6082493822467212,15.3,386.0,0.5258855585831063,131.0,0.27521008403361347
5846,Kilchberg,2008,7410,19.0,2.5641025641025643,1126.0,64.0,8.672086720867208,,82.0,181.8181818181818,,13.8,3.5,0.6590096027113538,17.5,395.0,0.5245683930942895,138.0,0.2827868852459016
5847,Kilchberg,2009,7385,18.0,2.4373730534867977,1076.0,97.0,12.851086380498145,,52.0,115.29933481152993,,10.5,3.3,0.613041055173695,22.3,408.0,0.5361366622864652,120.0,0.2484472049689441
5848,Kilchberg,2010,7454,24.0,3.2197477864233965,1059.0,96.0,12.422360248447205,,53.0,118.5682326621924,3.3,12.6,3.5,0.6405563689604685,18.4,417.0,0.5245283018867924,139.0,0.28252032520325204
5849,Kilchberg,2011,7541,20.0,2.6521681474605487,1139.0,80.0,9.83284169124877,26.0,43.0,95.7683741648107,3.1,11.0,4.2,0.752553305859165,18.8,415.0,0.5129789864029666,140.0,0.2777777777777778
5850,Kilchberg,2012,7641,19.0,2.4865855254547835,1219.0,94.0,11.126893939393938,,40.0,82.98755186721992,3.0,12.7,3.6,0.6438919692362726,20.8,405.0,0.49571603427172584,158.0,0.32179226069246436
5851,Kilchberg,2013,7767,16.0,2.059997425003219,1411.0,110.0,12.661141804788214,,41.0,88.74458874458875,3.1,11.8,5.1,0.908766928011404,21.1,426.0,0.5107913669064749,143.0,0.29006085192697767
5852,Kilchberg,2014,7853,20.0,2.5467974022666495,1218.0,114.0,12.942779291553132,,21.0,44.11764705882353,3.1,12.6,3.8,0.6794207044519935,21.1,451.0,0.5540540540540541,127.0,0.25553319919517103
5853,Kilchberg,2015,8077,18.0,2.228550204283769,1280.0,103.0,11.398849048251437,27.2,29.0,61.57112526539278,3.0,15.2,3.6,0.6410256410256411,21.8,465.0,0.5502958579881657,130.0,0.26156941649899396
5854,Kilchberg,2016,8320,16.0,1.9230769230769231,1408.0,125.8,13.77573368374945,,34.0,73.27586206896551,,14.7,4.2,0.7345225603357817,23.4,490.0,0.5223880597014925,160.0,0.32
5855,Kilchberg,2017,8437,16.0,1.8964086760696932,1988.0,139.4,14.612159329140463,,37.0,78.05907172995781,,12.7,4.6,7.419354838709677,23.0,512.0,0.5161290322580645,171.0,0.342
5856,Kilchberg,2018,8818,11.0,1.2474484009979587,1325.0,117.3,12.082818294190359,,39.0,82.4524312896406,,15.2,4.7,7.704918032786886,21.2,569.0,0.5551219512195122,168.0,0.33532934131736525
5857,Kilchberg,2019,8925,24.0,2.689075630252101,1509.0,112.4,11.46470828233374,22.3,38.0,82.6086956521739,,12.5,4.8,7.741935483870968,24.0,581.0,0.5543893129770993,160.0,0.3137254901960784
5858,Kilchberg,2020,9189,12.0,1.3059092393078682,1540.0,159.2,15.907274180655472,,37.0,77.73109243697479,,12.5,4.7,7.4603174603174605,27.0,585.0,0.5482661668228679,170.0,0.32504780114722753
5859,Kilchberg,2021,9294,22.0,2.3671185711211535,1663.0,160.7,16.45167895167895,,42.0,86.0655737704918,,14.1,4.8,7.453416149068323,,,,,
5860,Langnau a.A.,1962,3336,,,,,,,,,,,,,,,,,
5861,Langnau a.A.,1963,3745,,,,,,,,,,,,,,,,,
5862,Langnau a.A.,1964,4074,,,,,,,,,,,,,,,,,
5863,Langnau a.A.,1965,4183,,,,,,,,,,,,,,,,,
5864,Langnau a.A.,1966,4407,,,,,,,,,,,,,,,,,
5865,Langnau a.A.,1967,4562,,,,,,,,,,,,,,,,,
5866,Langnau a.A.,1968,4736,,,,,,,,,,,,,,,,,
5867,Langnau a.A.,1969,4826,,,,,,,,,,,,,,,,,
5868,Langnau a.A.,1970,4879,,,,,,,,,,,,,,,,,
5869,Langnau a.A.,1971,5352,,,,,,,,,,,,,,,,,
5870,Langnau a.A.,1972,5718,,,,,,,,,,,,,,,,,
5871,Langnau a.A.,1973,6299,,,,,,,,,,,,,,,,,
5872,Langnau a.A.,1974,6523,,,,,,,,,,,,,,,,,
5873,Langnau a.A.,1975,6663,,,,,,,,,,,,,,,,,
5874,Langnau a.A.,1976,6605,,,,,,,,,,,,,,,,,
5875,Langnau a.A.,1977,6689,,,,,,,,,,,,,,,,,
5876,Langnau a.A.,1978,6738,,,,,,,,,,,,,,,,,
5877,Langnau a.A.,1979,6825,,,,,,,,,,,,,,,,,
5878,Langnau a.A.,1980,6784,,,,,,,,,,,,,,,,,
5879,Langnau a.A.,1981,6703,,,,,,,,,,,,,,,,,
5880,Langnau a.A.,1982,6638,,,,,,,,,,,,,,,,,
5881,Langnau a.A.,1983,6552,,,,,,,,,,,,,,,,,
5882,Langnau a.A.,1984,6609,,,,,,,,,,,,,,,,,
5883,Langnau a.A.,1985,6622,,,,,,,381.0,788.8198757763976,,,,,,,,,
5884,Langnau a.A.,1986,6610,,,,,,,,,,,,,,,,,
5885,Langnau a.A.,1987,6600,,,,,,,,,,,,,,,,,
5886,Langnau a.A.,1988,6547,,,,,,,,,,,,,,,,,
5887,Langnau a.A.,1989,6593,,,,,,,,,,,,,,,,,
5888,Langnau a.A.,1990,6571,18.0,2.739309085375133,175.0,,,,326.0,662.6016260162602,,9.7,1.5,2.293577981651376,18.4,452.0,0.43587270973963355,,
5889,Langnau a.A.,1991,6640,15.0,2.2590361445783134,184.0,18.1,1.785009861932939,16.8,,,,8.2,1.3,1.9607843137254901,16.0,451.0,0.42748815165876775,,
5890,Langnau a.A.,1992,6615,20.0,3.0234315948601664,201.0,74.5,6.618692253020612,,,,,9.5,1.4,2.1052631578947367,14.5,436.0,0.4148430066603235,,
5891,Langnau a.A.,1993,6554,13.0,1.9835215135794935,292.0,170.0,14.280913978494622,,,,,10.4,1.7,2.3415977961432506,20.4,403.0,0.37558247903075487,,
5892,Langnau a.A.,1994,6469,10.0,1.5458339774308238,307.0,208.8,16.975609756097562,,,,,8.7,1.4,2.108433734939759,20.1,399.0,0.35720680393912263,,
5893,Langnau a.A.,1995,6418,17.0,2.648800249298847,308.0,89.2,7.092875318066157,23.8,,,,7.6,1.3,2.021772939346812,17.8,402.0,0.3468507333908542,,
5894,Langnau a.A.,1996,6470,15.0,2.31839258114374,294.0,100.3,7.833489534520461,,288.0,571.4285714285714,,9.3,1.4,2.2257551669316373,17.8,414.0,0.3317307692307692,,
5895,Langnau a.A.,1997,6511,17.0,2.6109660574412534,287.0,111.9,8.992285438765672,,,,,7.9,1.5,2.3584905660377355,19.2,401.0,0.3017306245297216,,
5896,Langnau a.A.,1998,6477,6.0,0.9263547938860583,295.0,128.3,10.134281200631913,,,,,7.7,1.2,1.7964071856287425,21.3,401.0,0.29880774962742174,,
5897,Langnau a.A.,1999,6591,21.0,3.1861629494765586,318.0,88.4,7.00919758959721,31.6,,,,9.7,1.6,2.39880059970015,16.8,410.0,0.2857142857142857,,
5898,Langnau a.A.,2000,6563,10.0,1.5236934328813043,358.0,54.4,4.224914569742156,,275.0,560.081466395112,,10.0,1.9,2.9548989113530326,15.8,407.0,0.2764945652173913,,
5899,Langnau a.A.,2001,6638,14.0,2.1090689966857488,386.0,57.1,4.259922411220532,,,,,9.8,2.0,2.8612303290414878,19.7,424.0,0.2765818656229615,196.0,0.3677298311444653
5900,Langnau a.A.,2002,6682,13.0,1.9455252918287937,386.0,78.3,5.629853321829162,,,,,9.3,1.9,2.5032938076416333,22.4,414.0,0.2667525773195876,181.0,0.3389513108614232
5901,Langnau a.A.,2003,6666,10.0,1.5001500150015001,355.0,135.0,9.014423076923078,32.2,,,,7.9,1.7,2.2972972972972974,19.2,429.0,0.2667910447761194,178.0,0.3090277777777778
5902,Langnau a.A.,2004,6595,11.0,1.6679302501895374,334.0,141.0,8.841234010534237,,,,,10.5,1.7,2.33837689133425,19.2,418.0,0.24602707474985286,165.0,0.2874564459930314
5903,Langnau a.A.,2005,6650,20.0,3.0075187969924815,344.0,127.0,7.886239443616493,,282.0,572.0081135902637,,7.7,1.5,1.9059720457433291,21.7,404.0,0.23006833712984054,169.0,0.2793388429752066
5904,Langnau a.A.,2006,6834,10.0,1.4632718759145449,354.0,118.0,6.852497096399535,,,,,10.4,1.6,2.0304568527918785,22.4,418.0,0.2292923752057049,182.0,0.30282861896838603
5905,Langnau a.A.,2007,6971,24.0,3.4428346004877346,377.0,93.0,5.264945652173913,35.6,316.0,635.814889336016,,10.1,2.0,2.557544757033248,20.5,447.0,0.2434640522875817,182.0,0.29260450160771706
5906,Langnau a.A.,2008,7127,22.0,3.0868528132454047,385.0,95.0,5.164166123070232,,350.0,704.225352112676,,9.6,1.9,2.4296675191815855,21.1,474.0,0.2532051282051282,176.0,0.28711256117455136
5907,Langnau a.A.,2009,7178,17.0,2.3683477291724713,406.0,113.0,6.0674398625429555,,387.0,774.0,,9.8,2.1,2.6217228464419478,20.5,461.0,0.24085684430512017,191.0,0.30906148867313915
5908,Langnau a.A.,2010,7250,18.0,2.4827586206896552,427.0,115.0,5.9597844112769485,,341.0,682.0,5.1,9.6,2.2,2.582159624413146,19.2,466.0,0.22555663117134558,191.0,0.29797191887675506
5909,Langnau a.A.,2011,7197,10.0,1.3894678338196471,406.0,94.0,4.610555228565823,29.5,360.0,718.562874251497,4.7,5.5,2.0,2.3094688221709005,21.0,464.0,0.21071752951861944,193.0,0.29738058551617874
5910,Langnau a.A.,2012,7223,19.0,2.6304859476671743,446.0,98.0,4.650721336370539,,378.0,741.1764705882354,5.0,8.5,1.8,1.9148936170212767,22.9,468.0,0.1972187104930468,194.0,0.29260935143288086
5911,Langnau a.A.,2013,7308,8.0,1.0946907498631637,454.0,112.0,5.119765953556409,,367.0,701.7208413001912,5.7,9.6,1.7,1.7616580310880827,23.3,480.0,0.2002503128911139,189.0,0.2825112107623318
5912,Langnau a.A.,2014,7413,12.0,1.6187778227438285,457.0,112.0,5.083514887436456,,407.0,763.6022514071294,6.3,7.3,1.7,1.710261569416499,23.3,499.0,0.2067108533554267,200.0,0.2824858757062147
5913,Langnau a.A.,2015,7449,12.0,1.6109544905356423,481.0,141.0,6.276709401709401,33.2,409.0,765.9176029962547,6.3,12.1,1.9,1.9328585961342828,21.0,495.0,0.19328387348691917,210.0,0.29619181946403383
5914,Langnau a.A.,2016,7476,13.0,1.7388978063135367,502.0,160.8,7.001044932079416,,406.0,704.8611111111112,,8.2,2.0,2.092050209205021,19.6,506.0,0.19357306809487376,205.0,0.279291553133515
5915,Langnau a.A.,2017,7500,14.0,1.8666666666666667,497.0,148.1,5.973701193933526,,403.0,702.0905923344948,,9.9,1.9,1.956745623069001,20.6,511.0,0.5524324324324325,206.0,0.2682291666666667
5916,Langnau a.A.,2018,7522,15.0,1.9941504918904547,488.0,106.4,4.026642446260976,,385.0,636.3636363636364,,8.8,2.0,2.070393374741201,22.1,515.0,0.5508021390374331,189.0,0.2371392722710163
5917,Langnau a.A.,2019,7727,18.0,2.329493982140546,503.0,77.3,2.71456665261975,27.9,364.0,605.657237936772,,9.8,1.9,1.9427402862985685,23.3,529.0,0.5376016260162602,198.0,0.24596273291925466
5918,Langnau a.A.,2020,7880,10.0,1.2690355329949237,553.0,128.0,4.450006953135865,,370.0,594.855305466238,,10.7,1.8,1.8556701030927834,22.5,544.0,0.5343811394891945,204.0,0.24938875305623473
5919,Langnau a.A.,2021,7977,12.0,1.504324934185784,565.0,118.0,4.073460370063518,,368.0,600.3262642740619,,8.4,1.9,1.9648397104446744,,,,,
5920,Oberrieden,1962,3590,,,,,,,,,,,,,,,,,
5921,Oberrieden,1963,3556,,,,,,,,,,,,,,,,,
5922,Oberrieden,1964,3592,,,,,,,,,,,,,,,,,
5923,Oberrieden,1965,3688,,,,,,,,,,,,,,,,,
5924,Oberrieden,1966,3629,,,,,,,,,,,,,,,,,
5925,Oberrieden,1967,3613,,,,,,,,,,,,,,,,,
5926,Oberrieden,1968,3717,,,,,,,,,,,,,,,,,
5927,Oberrieden,1969,3692,,,,,,,,,,,,,,,,,
5928,Oberrieden,1970,3698,,,,,,,,,,,,,,,,,
5929,Oberrieden,1971,3771,,,,,,,,,,,,,,,,,
5930,Oberrieden,1972,3783,,,,,,,,,,,,,,,,,
5931,Oberrieden,1973,3834,,,,,,,,,,,,,,,,,
5932,Oberrieden,1974,3903,,,,,,,,,,,,,,,,,
5933,Oberrieden,1975,3957,,,,,,,,,,,,,,,,,
5934,Oberrieden,1976,4034,,,,,,,,,,,,,,,,,
5935,Oberrieden,1977,4059,,,,,,,,,,,,,,,,,
5936,Oberrieden,1978,4135,,,,,,,,,,,,,,,,,
5937,Oberrieden,1979,4096,,,,,,,,,,,,,,,,,
5938,Oberrieden,1980,4027,,,,,,,,,,,,,,,,,
5939,Oberrieden,1981,4028,,,,,,,,,,,,,,,,,
5940,Oberrieden,1982,4011,,,,,,,,,,,,,,,,,
5941,Oberrieden,1983,4004,,,,,,,,,,,,,,,,,
5942,Oberrieden,1984,4010,,,,,,,,,,,,,,,,,
5943,Oberrieden,1985,3960,,,,,,,32.0,51.77993527508091,,,,,,,,,
5944,Oberrieden,1986,4009,,,,,,,,,,,,,,,,,
5945,Oberrieden,1987,4102,,,,,,,,,,,,,,,,,
5946,Oberrieden,1988,4295,,,,,,,,,,,,,,,,,
5947,Oberrieden,1989,4390,,,,,,,,,,,,,,,,,
5948,Oberrieden,1990,4417,11.0,2.4903780846728547,260.0,,,,21.0,32.7613104524181,,11.4,1.1,1.1351909184726523,17.3,260.0,0.2115541090317331,,
5949,Oberrieden,1991,4425,4.0,0.903954802259887,269.0,8.8,0.28634647923988027,18.5,,,,10.0,1.1,1.1387163561076605,18.1,250.0,0.16191709844559585,,
5950,Oberrieden,1992,4324,10.0,2.3126734505087883,278.0,36.8,1.1731701096659015,,,,,10.8,1.1,1.1351909184726523,18.5,252.0,0.15356489945155394,,
5951,Oberrieden,1993,4389,18.0,4.101161995898838,371.0,57.0,5.135135135135135,,,,,11.2,1.1,1.129363449691992,19.2,251.0,0.13567567567567568,,
5952,Oberrieden,1994,4408,13.0,2.9491833030852996,391.0,62.3,5.55258467023173,,,,,7.5,1.4,1.462904911180773,20.7,243.0,0.12077534791252485,,
5953,Oberrieden,1995,4441,11.0,2.4769196126998425,417.0,55.4,4.691734417344173,23.8,,,,8.2,1.4,1.4721345951629863,21.8,256.0,0.11257695690413369,,
5954,Oberrieden,1996,4410,7.0,1.5873015873015872,405.0,64.7,5.296332678454487,,0.0,0.0,,9.9,1.3,1.352757544224766,22.3,261.0,0.10046189376443418,,
5955,Oberrieden,1997,4404,6.0,1.3623978201634876,438.0,72.7,4.929481963656089,,,,,8.2,1.3,1.361256544502618,20.9,265.0,0.09243111266131845,,
5956,Oberrieden,1998,4442,7.0,1.5758667266996849,539.0,60.2,3.2491364421416242,,,,,10.2,1.4,1.4553014553014552,19.1,277.0,0.09535283993115319,,
5957,Oberrieden,1999,4502,17.0,3.7760995113282987,585.0,42.1,2.13792403006297,31.9,,,,7.9,1.6,1.619433198380567,19.4,284.0,0.09726027397260274,,
5958,Oberrieden,2000,4612,3.0,0.6504770164787511,678.0,28.2,1.2702702702702704,,0.0,0.0,,10.4,1.9,1.9427402862985685,22.0,294.0,0.10103092783505155,,
5959,Oberrieden,2001,4605,7.0,1.520086862106406,525.0,25.0,1.035453943008615,,,,,7.4,1.6,1.6563146997929608,22.3,318.0,0.10856947763741892,101.0,0.11529680365296803
5960,Oberrieden,2002,4686,9.0,1.9206145966709347,521.0,44.2,1.6197596012899445,,,,,7.8,1.7,1.6983016983016983,19.1,345.0,0.1148468708388815,108.0,0.12026726057906459
5961,Oberrieden,2003,4697,13.0,2.767724079199489,475.0,79.6,2.553246086733384,31.8,,,,8.3,1.6,1.5609756097560976,18.6,335.0,0.10689215060625398,109.0,0.11899563318777293
5962,Oberrieden,2004,4805,13.0,2.705515088449532,500.0,82.0,2.383443785606325,,,,,8.7,1.4,1.2797074954296161,20.7,312.0,0.09324566646742379,129.0,0.1408296943231441
5963,Oberrieden,2005,4876,8.0,1.6406890894175554,513.0,70.0,2.0080321285140563,,0.0,0.0,,9.4,1.5,1.374885426214482,19.1,308.0,0.08752486501847116,133.0,0.14728682170542637
5964,Oberrieden,2006,4879,17.0,3.484320557491289,548.0,62.0,1.769406392694064,,,,,7.8,1.6,1.5009380863039399,17.0,304.0,0.08472686733556299,136.0,0.15027624309392265
5965,Oberrieden,2007,4907,16.0,3.2606480538006926,593.0,49.0,1.4032073310423827,31.7,4.0,5.649717514124294,,11.1,1.7,1.591760299625468,17.4,313.0,0.08498506652185718,114.0,0.12364425162689804
5966,Oberrieden,2008,4915,15.0,3.051881993896236,620.0,45.0,1.2803004438374872,,4.0,5.6417489421720735,,11.6,2.1,1.9867549668874172,16.9,282.0,0.07646420824295011,121.0,0.13195201744820065
5967,Oberrieden,2009,4899,14.0,2.8577260665441924,545.0,61.0,1.6921881935197514,,4.0,5.449591280653951,,8.5,1.5,1.4231499051233396,19.7,278.0,0.07415310749533209,120.0,0.12738853503184713
5968,Oberrieden,2010,4936,15.0,3.038897893030794,866.0,62.0,1.6485854073601363,,0.0,0.0,3.4,10.0,2.6,2.3614895549500456,19.0,278.0,0.07233931824095759,118.0,0.12381951731374606
5969,Oberrieden,2011,4969,11.0,2.2137250955926744,1011.0,61.0,1.5192269376369796,28.8,0.0,0.0,3.4,6.1,2.5,2.2789425706472195,14.8,279.0,0.07099236641221374,111.0,0.11372950819672131
5970,Oberrieden,2012,4965,9.0,1.8126888217522659,968.0,71.0,1.6813488680496353,,0.0,0.0,3.6,8.9,1.6,1.488372093023256,18.1,275.0,0.07015306122448979,128.0,0.15201900237529692
5971,Oberrieden,2013,4961,15.0,3.023583954847813,934.0,80.0,1.858045336306206,,0.0,0.0,4.1,9.5,1.8,0.2132954141485958,24.2,263.0,0.06666666666666667,120.0,0.1444043321299639
5972,Oberrieden,2014,5016,6.0,1.1961722488038278,1071.0,67.0,1.5159742963164087,,0.0,0.0,3.9,9.3,2.0,0.22323920080366114,21.2,289.0,0.07259482542074855,108.0,0.12690951821386603
5973,Oberrieden,2015,5027,6.0,1.1935548040580863,705.0,62.0,1.400939985538684,29.0,0.0,0.0,4.1,7.8,1.4,0.15303891560996938,18.1,304.0,0.07655502392344497,105.0,0.12396694214876033
5974,Oberrieden,2016,5017,11.0,2.1925453458241977,705.0,66.7,1.4826175869120657,,0.0,0.0,,8.4,1.5,0.1621796951021732,17.5,308.0,0.077,96.0,0.11214953271028037
5975,Oberrieden,2017,5071,7.0,1.3803983435219878,729.0,81.0,1.756440281030445,,0.0,0.0,,9.0,1.8,0.186219739292365,19.5,310.0,0.07677067855373948,107.0,0.12662721893491125
